# LWT-PWN is the IDS/LWT concept list linked to Princeton WordNet 3.0 word sense identifiers.
#
# by Lars Borin
#
# version 1.0
# 2015-03-31
# 
# License: CC-BY 4.0 International <https://creativecommons.org/licenses/by/4.0/>
# 
# If you use this dataset or derivatives of it in publications,
# please cite:
#
# Lars Borin, Bernard Comrie, Anju Saxena 2013. The Intercontinental Dictionary Series –
# a rich and principled database for language comparison. In Lars Borin and Anju Saxena (eds.),
# Approaches to Measuring Linguistic Differences. De Gruyter Mouton. 285–302.
#
# @incollection{Borin-Lars2013-26,
#	title		= "The {I}ntercontinental {D}ictionary {S}eries -- a rich and principled database for language comparison",
#	booktitle	= "Approaches to Measuring Linguistic Differences",
#	author		= "Borin, Lars and Comrie, Bernard and Saxena, Anju",
#	editor		= {Borin, Lars and Saxena, Anju},
#	year		= "2013",
#	publisher	= "De Gruyter Mouton",
#	address		= "Berlin",
#	pages		= "285--302"
# }
#
# Data format:
# <IDS/LWT concept ID>tab<English gloss>tab<relation>tab<PWN word sense ID>tab<PWN definition>
# 
# <relation> is one of
# ss : synonym
# iu : hyponym/subordinate/narrower (A iu B = 'A is a hyponym of B')
# ui : hyperonym/superordinate/broader (A ui B = 'A is a hyperonym of B')
# Mappings to SALDO senses are not disambiguated in this version. Alternatives are separated by ":".
#
#
S08.470	the maize/corn	ui	corn%1:20:00::	tall annual cereal grass bearing kernels on large ears: widely cultivated in America in many varieties; the principal cereal in Mexico and Central and South America since pre-Columbian times
S08.480	the rice	ss	rice%1:20:00::	annual or perennial rhizomatous marsh grasses; seed used for food; straw used for paper
S08.510	the grass	ss	grass%1:20:00::	narrow-leaved green herbage: grown as lawns; used as pasture for grazing animals; cut and dried as hay
S08.520	the hay	ss	hay%1:13:00::	grass mowed and cured for use as fodder
S08.530	the plant	ss	plant%1:03:00::	(botany) a living organism lacking the power of locomotion
S08.531	to plant	ss	plant%2:35:00::	put or set (seeds, seedlings, or plants) into the ground; "Let's plant flowers in the garden"
S08.540	the root	ss	root%1:20:00::	(botany) the usually underground organ that lacks buds or leaves or nodes; absorbs water and mineral salts; usually it anchors the plant to the ground
S08.550	the branch	ss	branch%1:20:00::	a division of a stem, or secondary stem arising from the main stem of a plant
S08.560	the leaf	ui	leaf%1:20:00::	the main organ of photosynthesis and transpiration in higher plants
S08.560	the leaf	ui	leaf_blade%1:20:00::	especially a leaf of grass or the broad portion of a leaf as distinct from the petiole
S08.570	the flower	ss	flower%1:20:02::	reproductive organ of angiosperm plants especially one having showy or colorful parts
S08.600	the tree	ss	tree%1:20:00::	a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms
S08.610	the oak	ss	oak%1:20:00::	a deciduous tree of the genus Quercus; has acorns and lobed leaves; "great oaks grow from little acorns"
S08.620	the beech	ss	beech%1:20:00::	any of several large deciduous trees with rounded spreading crowns and smooth grey bark and small sweet edible triangular nuts enclosed in burs; north temperate regions
S08.630	the birch	ss	birch%1:20:00::	any betulaceous tree or shrub of the genus Betula having a thin peeling bark
S08.640	the pine	ss	pine%1:20:00::	a coniferous tree
S08.650	the fir	ss	fir%1:20:00::	any of various evergreen trees of the genus Abies; chiefly of upland areas
S08.660	the acorn	ss	acorn%1:20:00::	fruit of the oak tree: a smooth thin-walled nut in a woody cup-shaped base
S08.670	the vine	ss	vine%1:20:00::	a plant with a weak stem that derives support from climbing, twining, or creeping along a surface
S08.680	the tobacco	ss	tobacco%1:06:00::	leaves of the tobacco plant dried and prepared for smoking or ingestion
S08.690	to smoke	ss	smoke%2:34:00::	inhale and exhale smoke from cigarettes, cigars, pipes; "We never smoked marijuana"; "Do you smoke?"
S08.691	the pipe	ss	pipe%1:06:01::	a tube with a small bowl at one end; used for smoking tobacco
S08.720	the tree stump	ss	tree_stump%1:20:00::	the base part of a tree that remains standing after the tree has been felled
S08.730	the tree trunk	ss	tree_trunk%1:20:00::	the main stem of a tree; usually covered with bark; the bole is usually the part that is commercially useful for lumber
S08.750	the bark	ss	bark%1:20:00::	tough protective covering of the woody stems and roots of trees and other woody plants
S08.760	the sap	ss	sap%1:27:00::	a watery solution of sugars, salts, and minerals that circulates through the vascular system of a plant
S08.810	the palm tree	ss	palm_tree%1:20:00::	any plant of the family Palmae having an unbranched trunk crowned by large pinnate or palmate leaves
S08.820	the coconut	ss	coconut%1:13:00::	large hard-shelled oval nut with a fibrous husk containing thick white meat surrounding a central cavity filled (when fresh) with fluid or milk
S08.830	the citrus fruit	ss	citrus_fruit%1:13:00::	any of numerous fruits of the genus Citrus having thick rind and juicy pulp; grown in warm regions
S08.840	the banana	ss	banana%1:13:00::	elongated crescent-shaped yellow fruit with soft sweet flesh
S08.850	the banyan	ss	banyan%1:20:00::	East Indian tree that puts out aerial shoots that grow down into the soil forming additional trunks
S08.910	the sweet potato	ss	sweet_potato%1:13:00::	the edible tuberous root of the sweet potato vine which is grown widely in warm regions of the United States
S08.9110	the millet or sorghum	ui	millet%1:20:00::	any of various small-grained annual cereal and forage grasses of the genera Panicum, Echinochloa, Setaria, Sorghum, and Eleusine
S08.9110	the millet or sorghum	ui	sorghum%1:20:00::	economically important Old World tropical cereal grass
S08.912	the yam	ss	yam%1:13:02::	edible tuberous root of various yam plants of the genus Dioscorea grown in the tropics world-wide for food
S08.920	the cassava/manioc	ui	cassava%1:20:02::	cassava root eaten as a staple food after drying and leaching; source of tapioca
S08.920	the cassava/manioc	ui	manioc%1:20:02::	cassava root eaten as a staple food after drying and leaching; source of tapioca
S08.930	the gourd	ui	gourd%1:20:01::	any vine of the family Cucurbitaceae that bears fruits with hard rinds
S08.930	the gourd	ui	gourd%1:06:00::	bottle made from the dried shell of a bottle gourd
S08.931	the pumpkin or squash	ui	pumpkin%1:13:00::	usually large pulpy deep-yellow round fruit of the squash family maturing in late summer or early autumn
S08.931	the pumpkin or squash	ui	squash%1:13:00::	edible fruit of a squash plant; eaten as a vegetable
S08.940	the bamboo	ss	bamboo%1:20:02::	the hard woody stems of bamboo plants; used in construction and crafts and fishing poles
S08.941	the sugar cane	ss	sugar_cane%1:20:02::	juicy canes whose sap is a source of molasses and commercial sugar; fresh canes are sometimes chewed for the juice
S08.970	the nettle	ss	nettle%1:20:00::	any of numerous plants having stinging hairs that cause skin irritation on contact (especially of the genus Urtica or family Urticaceae)
S08.980	the mushroom	ss	mushroom%1:20:01::	mushrooms and related fleshy fungi (including toadstools, puffballs, morels, coral fungi, etc.)
S08.9910	the larch	ss	larch%1:20:00::	any of numerous conifers of the genus Larix all having deciduous needlelike leaves
S08.9930	the needle(2)	ss	needle%1:20:00::	the leaf of a conifer
S08.9960	the cone	ss	cone%1:20:00::	cone-shaped mass of ovule- or spore-bearing scales or bracts
S09.110	to do	ss	do%2:29:09::	behave in a certain manner; show a certain behavior; conduct or comport oneself; "You should act like an adult"; "Don't behave like a fool"; "What makes her do this way?"; "The dog acts ferocious, but he is really afraid of people"
S09.1110	to make	ss	make%2:36:01::	create or manufacture a man-made product; "We produce more cars than we can sell"; "The company has been making toys for two centuries"
S09.120	the work	ss	work%1:04:00::	activity directed toward making or doing something; "she checked several points needing further work"
S09.140	to bend	ss	bend%2:35:00::	cause (a plastic object) to assume a crooked or angular form; "bend the rod"; "twist the dough into a braid"; "the strong man could turn an iron bar"
S09.150	to fold	ss	fold%2:35:00::	bend or lay so that one part covers the other; "fold up the newspaper"; "turn up your collar"
S09.160	to tie	ss	tie%2:35:00::	fasten or secure with a rope, string, or cord; "They tied their victim to the chair"
S09.161	to untie	ss	untie%2:35:00::	undo the ties of; "They untied the prisoner"
S09.180	the chain	ss	chain%1:06:00::	a series of (usually metal) rings or links fitted into one another to make a flexible ligament
S09.190	the rope	ss	rope%1:06:00::	a strong line
S09.192	the knot	ss	knot%1:06:00::	any of various fastenings formed by looping and tying a rope (or cord) upon itself or to another rope or to another object
S09.210	to strike or hit or beat	ui	strike%2:35:00::	deliver a sharp blow, as with the hand, fist, or weapon; "The teacher struck the child"; "the opponent refused to strike"; "The boxer struck the attacker dead"
S09.210	to strike or hit or beat	ui	hit%2:35:00::	deal a blow to, either with the hand or with an instrument; "He hit her hard in the face"
S09.210	to strike or hit or beat	ui	beat%2:35:00::	hit repeatedly; "beat on the door"; "beat the table with his shoe"
S09.211	to pound	ss	pound%2:35:00::	hit hard with the hand, fist, or some heavy instrument; "the salesman pounded the door knocker"; "a bible-thumping Southern Baptist"
S09.220	to cut	ui	cut%2:30:14::	shorten as if by severing the edges or ends of; "cut my hair"
S09.220	to cut	ui	cut%2:35:00::	separate with or as if with an instrument; "Cut the rope"
S09.221	to cut down	ui	cut_down%2:35:02::	cause to fall by or as if by delivering a blow; "strike down a tree"; "Lightning struck down the hikers"
S09.221	to cut down	ui	cut_down%2:35:03::	cut with sweeping strokes; as with an ax or machete
S09.222	to chop	ss	chop%2:35:01::	cut into pieces; "Chop wood"; "chop meat"
S09.223	to stab	ss	stab%2:35:02::	use a knife on; "The victim was knifed to death"
S09.230	the knife(2)	ss	knife%1:06:00::	edge tool used as a cutting instrument; has a pointed blade with a sharp edge and a handle
S09.240	the scissors or shears	ui	scissors%1:06:00::	an edge tool having two crossed pivoting blades
S09.240	the scissors or shears	ui	shears%1:06:00::	large scissors with strong blades
S09.250	the axe/ax	ui	axe%1:06:00::	an edge tool with a heavy bladed head mounted across a handle
S09.250	the axe/ax	ui	ax%1:06:00::	an edge tool with a heavy bladed head mounted across a handle
S09.251	the adze	ss	adze%1:06:00::	an edge tool used to cut and shape wood
S09.260	to break	ss	break%2:30:10::	destroy the integrity of; usually by force; cause to separate into pieces or fragments; "He broke the glass plate"; "She broke the match"
S09.261	broken	ui	broken%3:00:01::	physically and forcibly separated into pieces or cracked or split; "a broken mirror"; "a broken tooth"; "a broken leg"; "his neck is broken"
S09.261	broken	ui	broken%5:00:00:damaged:00	out of working order (`busted' is an informal substitute for `broken'); "a broken washing machine"; "the coke machine is broken"; "the coke machine is busted"
S09.270	to split	ss	split%2:35:00::	separate or cut with a tool, such as a sharp instrument; "cleave the bone"
S09.280	to tear	ss	tear%2:35:00::	separate or cause to separate abruptly; "The rope snapped"; "tear the paper"
S09.290	to skin	ss	flay%2:35:00::	strip the skin off
S09.310	to rub	ss	rub%2:35:00::	move over something with pressure; "rub my hands"; "rub oil into her skin"
S09.3110	to wipe	ss	wipe%2:35:00::	rub with a circular motion; "wipe the blackboard"; "He passed his hands over the soft cloth"
S09.320	to stretch	ss	stretch%2:30:04::	make long or longer by pulling and stretching; "stretch the fabric"
S09.330	to pull	ss	pull%2:35:00::	cause to move by pulling; "draw a wagon"; "pull a sled"
S09.340	to spread out	ss	spread_out%2:35:03::	spread out or open from a closed or folded state; "open the map"; "spread your arms"
S09.341	to hang up	ss	hang_up%2:35:01::	cause to be hanging or suspended; "Hang that picture on the wall"
S09.342	to press	ss	press%2:35:00::	exert pressure or force to or upon; "He pressed down on the boards"; "press your thumb on this spot"
S09.343	to squeeze	ss	squeeze%2:35:00::	press firmly; "He squeezed my hand"
S09.350	to pour	ss	pour%2:38:03::	cause to run; "pour water over the floor"
S09.360	to wash	ui	wash%2:30:05::	remove by the application of water or other liquid and soap or some other cleaning agent; "he washed the dirt from his coat"; "The nurse washed away the blood"; "Can you wash away the spots on the windows?"; "he managed to wash out the stains"
S09.360	to wash	ui	wash%2:35:00::	cleanse with a cleaning agent, such as soap, and water; "Wash the towels, please!"
S09.370	to sweep	ss	sweep%2:35:01::	clean by sweeping; "Please sweep the floor"
S09.380	the broom	ss	broom%1:06:00::	a cleaning implement for sweeping; bundle of straws or twigs attached to a long handle
S09.422	the tool	ss	tool%1:04:00::	the means whereby some act is accomplished; "my greed was the instrument of my destruction"; "science has given us new tools to fight disease"
S09.430	the carpenter	ss	carpenter%1:18:00::	a woodworker who makes or repairs wooden objects
S09.440	to build	ss	build%2:36:00::	make by combining materials and parts; "this little pig made his house out of straw"; "Some eccentric constructed an electric brassiere warmer"
S09.460	to bore	ss	bore%2:35:00::	make a hole, especially with a pointed power or hand tool; "don't drill here, there's a gas pipe"; "drill a hole into the wall"; "drill for oil"; "carpenter bees are boring holes into the wall"
S09.461	to hollow out	ss	hollow_out%2:35:00::	remove the interior of; "hollow out a tree trunk"
S09.480	the saw	ss	saw%1:06:00::	hand tool having a toothed blade for cutting
S09.490	the hammer	ss	hammer%1:06:00::	a hand tool with a heavy rigid head and a handle; used to deliver an impulsive force by striking
S09.500	the nail	ss	nail%1:06:00::	a thin pointed piece of metal that is hammered into materials as a fastener
S09.560	the glue	ss	glue%1:27:00::	cement consisting of a sticky substance that is used as an adhesive
S09.600	the blacksmith	ss	blacksmith%1:18:00::	a smith who forges and shapes iron with a hammer and anvil
S09.610	to forge	ss	forge%2:36:00::	create by hammering; "hammer the silver into a bowl"; "forge a pair of tongues"
S09.620	the anvil	ss	anvil%1:06:00::	a heavy block of iron or steel on which hot metals are shaped by hammering
S09.630	to cast	ss	cast%2:36:00::	form by pouring (e.g., wax or hot metal) into a cast or mold; "cast a bronze sculpture"
S09.640	the gold	ss	gold%1:27:00::	a soft yellow malleable ductile (trivalent and univalent) metallic element; occurs mainly as nuggets in rocks and alluvial deposits; does not react with most chemicals but is attacked by chlorine and aqua regia
S09.650	the silver	ss	silver%1:27:00::	a soft white precious univalent metallic element having the highest electrical and thermal conductivity of any metal; occurs in argentite and in free form; used in coins and jewelry and tableware and photography
